"sim_id" "eir" "access" "season" "seed" "model" "age" "nTreatments1" "nHost" "nPatent" "nUncomp" "nSevere" "expectedDirectDeaths" "expectedSevere" "expectedIndirectDeaths" "age_prev" "prevalence_2to10"
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 0.75 1793 616.25 4503 4090 100 9.672893 116.12989 27.15724 0.608924949290061 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 1.5 3337 1107.25 8866 7525 122 9.919693 135.8648 28.69817 0.667268758937307 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 3.5 5681 3545.75 31230 15816 116 8.383739 111.05364 23.84071 0.733977296763731 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 7.5 3087 6038.91666666667 51885 10492 32 2.2115872 24.30744 5.838312 0.715981067244401 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 12.5 1723 5601.83333333333 45002 5483 6 0.788593 7.644644 1.882651 0.669453452738687 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 17.5 1253 5084.25 38127 3894 4 0.588234 4.005407 0.9906784 0.624920096376063 0.716906624927206
"e38a44z1s01m0000GP" 200 0.44 1 1 "0000GP" 60 5252 24760.8333333333 158594 14822 9 1.354717 8.307615 2.055971 0.533752902769831 0.716906624927206
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 0.25 1670 1223.41666666667 5079 4697 235 23.39849 219.1797 52.61956 0.345957359852871 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 0.75 1842 609.583333333333 4758 4048 116 10.574547 113.64887 23.16165 0.650444292549556 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 1.5 3329 1108.58333333333 9327 7267 140 11.02834 144.7359 22.6027 0.701120048109449 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 3.5 5651 3547 32845 15305 117 8.273987 116.69111 18.1542 0.771661497979513 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 7.5 2659 6080.58333333333 56051 9939 20 1.3131382 18.45469 3.793272 0.76816917236559 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 12.5 874 5674.91666666667 49124 3730 4 0.51299 3.288739 0.7580344 0.721361547159283 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 17.5 602 5139.75 41400 2236 3 0.432051 1.3904807 0.3285224 0.671238873486064 0.762399642757549
"e38a44z1s01m0000GPSG" 200 0.44 1 1 "0000GPSG" 60 2041 25033 163146 7082 2 0.302224 2.453018 0.5848721 0.543103103902848 0.762399642757549
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 0.25 969 1278.91666666667 6025 3106 133 15.991501 133.7771 26.5523 0.392584870007168 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 0.75 1635 627.333333333333 5453 3739 119 14.194451 121.34207 21.89007 0.724362380446334 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 1.5 2979 1144 9979 6733 134 13.82766 137.7711 21.78135 0.726908508158508 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 3.5 4636 3634.5 34317 13626 98 8.638851 100.97179 16.55098 0.786834502682625 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 7.5 2297 6109.58333333333 55992 8975 20 1.8079696 20.11588 3.738471 0.763718202277842 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 12.5 968 5667.83333333333 46623 3719 5 0.824827 4.317344 0.8416715 0.685491222395389 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 17.5 600 5142.08333333333 37451 2303 2 0.360845 1.942389 0.3823894 0.606936228830727 0.767568165764407
"e38a44z1s02m0000GA" 200 0.44 1 2 "0000GA" 60 2268 25015.75 133513 8169 3 0.577461 3.826377 0.7542877 0.444763132559821 0.767568165764407
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 0.25 1652 1224.75 4244 4725 225 24.05176 235.202 58.10649 0.288766414914608 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 0.75 1749 618 4637 4066 112 10.21865 116.69118 27.28254 0.625269687162891 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 1.5 3333 1111.41666666667 9044 7518 124 10.39724 133.4747 28.26766 0.678113518782335 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 3.5 5624 3550.5 30917 15816 94 7.148502 109.54483 23.63482 0.725648969628691 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 7.5 3045 6041.58333333333 52358 10460 26 1.905062 24.64414 5.921157 0.72218927157616 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 12.5 1669 5607 45092 5330 7 0.872944 7.463497 1.838384 0.67017418702812 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 17.5 1334 5075.58333333333 38175 3802 4 0.589215 3.952714 0.9777118 0.626775247508497 0.718760086185088
"e38a44z1s02m0000GP" 200 0.44 1 2 "0000GP" 60 5180 24765.0833333333 160277 14968 6 0.910483 8.310706 2.05657 0.539324519400635 0.718760086185088
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 0.25 1702 1221.75 4981 4826 203 20.91106 222.0938 53.40572 0.339744901439192 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 0.75 1776 616.916666666667 4895 4024 117 10.03686 113.94139 23.07093 0.661218424962853 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 1.5 3314 1107.16666666667 9419 7294 133 11.037924 144.2597 22.67358 0.708941743188318 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 3.5 5536 3558 33278 15240 116 7.733082 115.39844 18.05907 0.779417275623009 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 7.5 2580 6085.75 56158 9860 19 1.1674171 18.0928 3.732235 0.76898218515932 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 12.5 959 5668.58333333333 48505 3862 6 0.707792 3.43601 0.7919365 0.713067638886847 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 17.5 535 5147 42281 2072 2 0.285904 1.2655152 0.2989653 0.684557347322065 0.766253374300285
"e38a44z1s02m0000GPSG" 200 0.44 1 2 "0000GPSG" 60 2031 25032.1666666667 163169 7074 2 0.296839 2.458585 0.5862868 0.54319775222547 0.766253374300285
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 0.25 969 1276.5 6047 3096 136 17.347093 135.64813 26.99886 0.394764329546938 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 0.75 1558 636.75 5630 3766 114 13.297646 121.1797 21.77958 0.73681455306897 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 1.5 3000 1135.83333333333 9950 6777 135 13.935048 137.2942 21.75166 0.730007336757153 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 3.5 4723 3631.16666666667 34700 13608 96 8.740184 103.59784 16.87807 0.796346445127828 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 7.5 2450 6095.66666666667 54926 8932 21 1.5722453 19.77238 3.680041 0.750888609394652 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 12.5 1012 5664.66666666667 46586 3897 6 0.943993 4.798912 0.9351135 0.68533011651171 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 17.5 625 5138.58333333333 37569 2345 1 0.180126 1.967535 0.3870874 0.609263253490748 0.763903135771424
"e38a44z1s03m0000GA" 200 0.44 1 3 "0000GA" 60 2370 25006.6666666667 132331 8229 3 0.568326 3.73782 0.7369327 0.440985737136764 0.763903135771424
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 0.25 1670 1220.25 3956 4725 262 27.57188 238.2372 58.79824 0.270163217919825 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 0.75 1776 619.333333333333 4662 4090 104 9.944825 118.14226 27.52033 0.627287405812702 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 1.5 3238 1119.33333333333 9124 7404 116 9.312662 131.4535 27.76388 0.679273377010125 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 3.5 5698 3543 31173 15929 126 8.755057 111.89275 24.07542 0.733206322325713 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 7.5 2970 6047.5 52492 10300 20 1.4743199 23.90483 5.733669 0.723329199393689 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 12.5 1729 5601.91666666667 44732 5310 8 1.013328 7.495012 1.846055 0.665427011588296 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 17.5 1179 5090.41666666667 39113 3707 3 0.443494 3.976697 0.9830868 0.640304493738234 0.721994264891494
"e38a44z1s03m0000GP" 200 0.44 1 3 "0000GP" 60 5118 24770.6666666667 159355 14743 11 1.688288 8.189745 2.026554 0.536101168048229 0.721994264891494
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 0.25 1747 1218.66666666667 4992 4749 219 22.65254 216.6191 52.05082 0.341356673960613 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 0.75 1869 609.833333333333 4819 4122 108 9.222128 114.17882 23.31248 0.658513254987702 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 1.5 3383 1106.25 9335 7181 155 12.414778 142.7986 22.26952 0.703201506591337 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 3.5 5709 3545.08333333333 32989 15237 117 8.103225 116.11657 18.11622 0.775463670341553 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 7.5 2627 6081.25 56553 9806 28 1.7442105 18.22237 3.74486 0.774964028776978 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 12.5 894 5673.75 48864 3745 2 0.25208 3.163962 0.7292906 0.717691121392377 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 17.5 522 5146.83333333333 42477 2132 1 0.143216 1.3259361 0.3128162 0.687752987273728 0.767731637287292
"e38a44z1s03m0000GPSG" 200 0.44 1 3 "0000GPSG" 60 1880 25045.6666666667 162865 6862 0 0 2.3751 0.5663664 0.541893474586422 0.767731637287292
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 0.25 979 1275.41666666667 5958 3067 146 19.018549 132.894 26.38551 0.389284547533486 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 0.75 1591 633.416666666667 5557 3820 117 12.810802 119.66871 21.49061 0.731088014734903 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 1.5 2878 1148.33333333333 10178 6845 135 14.14554 140.3978 22.16621 0.738606676342525 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 3.5 4750 3628.66666666667 34403 13744 89 8.381576 100.73354 16.59447 0.790074407495866 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 7.5 2187 6120.41666666667 56088 8646 23 2.123422 19.51078 3.62802 0.763673497174757 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 12.5 972 5667.16666666667 47110 3714 3 0.492642 4.332086 0.8442217 0.692732994147575 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 17.5 608 5142.33333333333 37440 2322 3 0.541968 1.969896 0.3877475 0.606728463084203 0.769823119280474
"e38a44z1s04m0000GA" 200 0.44 1 4 "0000GA" 60 2344 25008.1666666667 132358 8227 1 0.194596 3.926164 0.7741065 0.441049257242634 0.769823119280474
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 0.25 1678 1222.33333333333 4023 4721 243 24.56011 235.487 58.04563 0.27427052086174 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 0.75 1712 623.833333333333 4558 4153 129 12.717015 121.61813 28.3937 0.608869890462196 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 1.5 3298 1112.25 8825 7457 137 10.810791 132.3525 28.00195 0.661197272795385 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 3.5 5571 3553.75 31254 15816 122 8.872138 108.73929 23.49734 0.732887794583187 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 7.5 3064 6040.33333333333 52480 10485 27 1.8281395 24.45033 5.873975 0.724021853098615 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 12.5 1625 5610.16666666667 45260 5317 9 1.197633 7.349894 1.810192 0.672291375776121 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 17.5 1174 5091.58333333333 38713 3630 5 0.736357 3.686198 0.9114276 0.633611024730356 0.720439950852458
"e38a44z1s04m0000GP" 200 0.44 1 4 "0000GP" 60 5086 24772.5833333333 160283 14693 11 1.680347 8.145838 2.015331 0.539181420320179 0.720439950852458
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 0.25 1702 1221.83333333333 5036 4766 213 21.23917 221.3051 53.1067 0.343472923202837 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 0.75 1855 610.5 4799 4083 103 9.601496 113.34881 23.10332 0.655064155064155 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 1.5 3404 1102.83333333333 9307 7224 136 10.574466 141.631 22.35426 0.703264319177875 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 3.5 5601 3552.16666666667 32946 15185 133 9.369406 115.82318 18.02385 0.772908553465021 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 7.5 2571 6085.83333333333 55928 9825 15 1.0024596 18.01795 3.698198 0.765822264822676 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 12.5 865 5675.66666666667 49104 3703 4 0.51836 3.118452 0.7195468 0.720972572972338 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 17.5 571 5143.75 41144 2225 1 0.144071 1.378931 0.3256855 0.666569461320373 0.761742210675119
"e38a44z1s04m0000GPSG" 200 0.44 1 4 "0000GPSG" 60 2013 25035.25 161340 7000 5 0.753884 2.461916 0.5871672 0.53704276969473 0.761742210675119
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 0.25 945 1277.41666666667 6063 3164 129 15.571174 136.7844 27.2011 0.39552482223237 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 0.75 1632 631.25 5514 3821 109 13.124899 121.52604 21.87787 0.727920792079208 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 1.5 2938 1139.83333333333 10052 6750 125 13.219043 136.7847 21.61461 0.734902763561924 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 3.5 4615 3640.58333333333 34627 13611 107 9.493997 100.35386 16.50053 0.792615652253531 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 7.5 2216 6116.33333333333 56073 8867 17 1.4552736 19.51542 3.630083 0.76397896343125 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 12.5 976 5666.58333333333 46645 3764 4 0.664961 4.540517 0.8847715 0.685965970087795 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 17.5 577 5142.16666666667 37366 2256 1 0.179407 1.895012 0.3728779 0.605548893138431 0.770505243842035
"e38a44z1s05m0000GA" 200 0.44 1 5 "0000GA" 60 2178 25022.25 132485 7862 5 0.916015 3.609759 0.7116011 0.441223977326846 0.770505243842035
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 0.25 1672 1222.25 4039 4672 233 24.18972 235.4176 58.05528 0.275380104997614 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 0.75 1764 618.333333333333 4451 4059 118 10.937262 116.9396 27.35772 0.599865229110512 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 1.5 3334 1113.83333333333 8840 7553 119 10.074277 135.7187 28.6046 0.661379619931169 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 3.5 5810 3529.5 30437 15969 124 8.946761 112.90633 24.16801 0.718633423053313 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 7.5 3075 6042.5 51973 10446 28 1.928427 24.48941 5.882679 0.716770100675769 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 12.5 1825 5593.75 45314 5377 13 1.703711 7.876414 1.940325 0.675068901303538 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 17.5 1313 5079.41666666667 38667 3861 3 0.444808 4.06362 1.0048259 0.6343740258888 0.711611949987447
"e38a44z1s05m0000GP" 200 0.44 1 5 "0000GP" 60 5057 24775.0833333333 160065 14564 7 1.086749 8.005559 1.981102 0.538393749096034 0.711611949987447
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 0.25 1738 1217.33333333333 5071 4718 238 24.40693 220.0854 52.83654 0.347138554216867 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 0.75 1883 609.833333333333 4836 4069 112 10.064141 113.58176 23.09064 0.660836294069418 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 1.5 3315 1110.75 9393 7260 165 12.731358 144.2631 22.61649 0.704704028809363 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 3.5 5646 3549.75 32761 15264 123 8.21632 115.03451 17.99405 0.769091720074184 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 7.5 2557 6086.83333333333 56036 9742 9 0.5405673 18.11605 3.733579 0.767175049971249 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 12.5 909 5672.66666666667 48892 3739 3 0.41611 3.174993 0.7317843 0.718239511105888 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 17.5 557 5143.91666666667 41838 2178 4 0.573833 1.384145 0.3270798 0.677790918074748 0.761354540577615
"e38a44z1s05m0000GPSG" 200 0.44 1 5 "0000GPSG" 60 1986 25036.9166666667 162521 7037 1 0.147213 2.45123 0.5846627 0.540937881727982 0.761354540577615
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 0.25 999 1274.83333333333 6074 3072 136 16.491741 134.2871 26.64387 0.397045365407243 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 0.75 1703 624.75 5451 3832 146 16.961472 123.41238 22.22589 0.727090836334534 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 1.5 3036 1133.75 9925 6689 117 11.962547 136.3094 21.51941 0.729511209114296 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 3.5 4683 3632.33333333333 34369 13661 102 8.977955 100.96369 16.56921 0.788496833991007 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 7.5 2281 6111.66666666667 55854 8729 13 1.0076279 19.62533 3.654229 0.761576220343605 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 12.5 861 5677.66666666667 47400 3643 5 0.767532 4.087447 0.7958305 0.695708330887101 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 17.5 635 5137.75 38056 2326 3 0.542176 2.015776 0.3967883 0.617261122735309 0.767223393394219
"e38a44z1s06m0000GA" 200 0.44 1 6 "0000GA" 60 2264 25015.75 132723 8131 5 0.929123 3.854909 0.7598718 0.442131457181975 0.767223393394219
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 0.25 1646 1223.41666666667 4144 4727 227 23.73233 237.7954 58.65973 0.282269600163477 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 0.75 1774 617.416666666667 4566 4059 114 10.211945 115.072 26.88857 0.616277500337427 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 1.5 3358 1109.58333333333 8708 7560 124 9.682752 135.3023 28.67953 0.65399924896733 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 3.5 5744 3533.58333333333 31159 15864 115 8.88108 111.14284 23.96192 0.734830082777162 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 7.5 2960 6052.33333333333 53161 10200 22 1.5002025 23.32805 5.605628 0.731962879330286 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 12.5 1701 5606.58333333333 45219 5331 6 0.8104 7.345313 1.808504 0.672111654453841 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 17.5 1448 5067.08333333333 38395 4053 4 0.58885 4.324079 1.0698506 0.631444782501439 0.724820671654081
"e38a44z1s06m0000GP" 200 0.44 1 6 "0000GP" 60 5172 24764.1666666667 159915 14797 11 1.54761 8.315291 2.058139 0.538126324999159 0.724820671654081
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 0.25 1702 1223.08333333333 5176 4813 212 21.10136 223.2709 53.67367 0.35266062546842 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 0.75 1827 616.666666666667 4914 4067 104 9.826623 111.29503 22.83368 0.664054054054054 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 1.5 3304 1106.33333333333 9272 7097 137 11.236692 138.605 21.79317 0.698403133473938 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 3.5 5498 3561.91666666667 33074 15248 102 6.81391 114.90131 17.98921 0.773787520763634 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 7.5 2579 6087 56668 9758 16 1.0189274 17.8418 3.666886 0.775806363287881 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 12.5 975 5667 48734 3927 1 0.1322 3.465113 0.7985323 0.716634315628492 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 17.5 522 5147.83333333333 41753 2052 3 0.429457 1.1964933 0.2825028 0.675899245637323 0.767176915442623
"e38a44z1s06m0000GPSG" 200 0.44 1 6 "0000GPSG" 60 1997 25034.75 161639 7082 4 0.595409 2.473339 0.5897422 0.538048778864046 0.767176915442623
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 0.25 995 1277.58333333333 6013 3176 144 16.857203 139.1967 27.6217 0.392211858326267 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 0.75 1644 628.916666666667 5458 3853 106 12.925356 121.40366 21.86002 0.723201272028621 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 1.5 2958 1138.5 9956 6740 126 13.104863 135.1512 21.41205 0.72873664178012 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 3.5 4768 3626.66666666667 34331 13944 110 9.727866 103.24022 16.92485 0.788855698529412 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 7.5 2335 6107.16666666667 55773 8873 9 0.8117599 19.60763 3.651502 0.761032120732473 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 12.5 984 5665.75 46570 3830 3 0.457438 4.588577 0.894051 0.684963744135081 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 17.5 611 5140.58333333333 37439 2256 2 0.361545 1.936243 0.3807929 0.60691879974711 0.766933155773094
"e38a44z1s07m0000GA" 200 0.44 1 7 "0000GA" 60 2238 25018.0833333333 131580 8059 2 0.378127 3.681943 0.7257722 0.438282975314522 0.766933155773094
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 0.25 1696 1220.08333333333 4047 4654 250 26.13118 231.5979 57.07257 0.276415545386244 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 0.75 1702 621.416666666667 4633 4069 113 10.894997 116.50217 27.17701 0.621295427115462 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 1.5 3358 1107.33333333333 8764 7485 137 11.359222 133.4026 28.41949 0.659542444310656 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 3.5 5687 3548.08333333333 31093 15905 97 7.012089 110.11732 23.739 0.730276910068816 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 7.5 3004 6046.58333333333 52696 10274 25 1.6428138 23.47346 5.636084 0.726250361774556 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 12.5 1697 5604.75 45010 5344 4 0.54375 7.565954 1.863598 0.669224021291464 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 17.5 1210 5087.41666666667 38821 3631 2 0.294891 3.747097 0.9268305 0.635899031925175 0.72068508640533
"e38a44z1s07m0000GP" 200 0.44 1 7 "0000GP" 60 5148 24768.6666666667 161458 14589 6 1.076494 8.157068 2.018642 0.543219928404167 0.72068508640533
"e38a44z1s07m0000GPSG" 200 0.44 1 7 "0000GPSG" 0.25 1742 1216.41666666667 5163 4951 218 21.543846 226.5768 54.48625 0.353702815647051 0.761281676148587
